2.606788324502374721e+01 3.932768977299626556e+01 2.084178512781011072e+00 1.824751827151662198e+01
4.313300343148241467e+01 1.159652481658690704e+01 4.702726124339107194e+00 3.019310240203768814e+01
7.909773795980656530e+01 2.230568349417546159e+01 8.200840547076551634e-02 5.536841657186459287e+01
5.759897757155685127e+01 6.196960820442962259e+00 2.163319698550813630e+00 4.031928430008979092e+01
5.416612281761092618e+01 5.646724451616417184e+01 3.760520929491029812e-02 3.791628597232764264e+01
4.663613658577660459e+01 3.924275986223420176e+01 3.435038560244308981e-01 3.264529561004361824e+01
6.327399935016026689e+01 3.987799093210304591e+01 7.236262224606543336e-02 4.429179954511218398e+01
4.572175710817171890e+00 1.887916650883895997e+01 5.143173118941940913e+01 3.200522997572019968e+00
4.355611534474706303e+01 3.181951077800098560e+01 8.561389538252294207e-01 3.048928074132294341e+01
2.622880985473650384e+01 5.520595022905025218e+01 5.293336169152401682e-01 1.836016689831555126e+01
6.530172253735469212e+01 4.782422502719354895e+01 2.947476116683803507e-02 4.571120577614828306e+01
1.464772013590608957e+01 2.372548828121290043e+01 1.829518804853075409e+01 1.025340409513426287e+01
1.671361301337177352e+01 5.556452618408213340e+01 1.193250526859806815e+00 1.169952910936024004e+01
2.925265066403441949e+01 2.759121074441143762e+01 4.169125966834068997e+00 2.047685546482409080e+01
8.483073503924480008e+01 2.321421308047006349e+01 4.492935524268580616e-02 5.938151452747135295e+01
5.717746827131632159e+01 1.281108696703339334e+01 1.300047901148124074e+00 4.002422778992142582e+01
8.572276881886479316e+01 3.421804989993333379e+00 2.367596548781404631e-01 6.000593817320535095e+01
4.974782261471602851e+01 2.650601896829802229e+01 7.819794750500586034e-01 3.482347583030121996e+01
8.793587072414129580e+01 2.691196662402965245e+01 2.428199615847269344e-02 6.155510950689890137e+01
5.192437387756525169e+01 2.346955156222976413e+01 8.366498547737957203e-01 3.634706171429567689e+01
2.967161918319319369e+01 3.236033858280925557e+01 2.726653668795214980e+00 2.077013342823523345e+01
4.267391522890157063e+01 5.792167406787582706e+01 9.444673553273286171e-02 2.987174066023109731e+01
6.687214832551646282e+01 5.523140324940489165e+01 1.303691820369285576e-02 4.681050382786152397e+01
8.477782161747869338e+01 8.166222441367875007e+00 1.705455492403847861e-01 5.934447513223508253e+01
6.250645851535972497e+01 5.010420954095234691e+01 3.102309116406305398e-02 4.375452096075180464e+01
3.825682682404406165e+01 2.868154579119156011e+01 1.769862536786769081e+00 2.677977877683084174e+01
5.970044417888415467e+01 1.518644158419408807e+00 2.646479677066977398e+00 4.179031092521890400e+01
6.142636938290349846e+00 3.804633828395372319e+01 1.230451623646759884e+01 4.299845856803244715e+00
5.688805174241441875e+01 6.763973073657002999e+01 1.061380600169120267e-02 3.982163621969009171e+01
7.537608519910094174e+01 4.093562551706294528e+01 2.173862541329695669e-02 5.276325963937065922e+01
2.471200781752060394e+01 5.192556904847700849e+01 8.047689114975463687e-01 1.729840547226442027e+01
1.137272715294493608e+01 5.242521785951728219e+01 2.482737362487252408e+00 7.960909007061454545e+00
1.369450282279880149e+01 5.943563097818127972e+00 5.741407558987539517e+01 9.586151975959159799e+00
3.684316734806976079e+00 1.549113150007626238e+01 6.452492788566820536e+01 2.579021714364883255e+00
3.988027347020000946e+01 4.186699837352914955e+00 1.074163068676344857e+01 2.791619142914000662e+01
3.993303330457725764e+01 3.959792148018349423e+01 6.048329317665795957e-01 2.795312331320407750e+01
4.746917078276577939e+01 2.663716239638998573e+01 9.441724019313022520e-01 3.322841954793604202e+01
2.291358823551997048e+01 1.646264490349474485e+01 1.635474345855927680e+01 1.603951176486397756e+01
1.188448263704184882e+00 2.288836930363217448e+01 5.088954092881323987e+01 8.319137845929294173e-01
6.812230883267113768e+01 6.611362046480373067e+01 4.292602034270693451e-03 4.768561618286979353e+01
7.302889060808831800e+01 1.243019433948773411e+01 3.353727202329108148e-01 5.112022342566181976e+01
8.868211884468753681e+01 6.044272582190425425e+01 1.058216767260532296e-03 6.207748319128127434e+01
8.753631206551631294e+01 1.380763888253044236e+01 8.107514757329689625e-02 6.127541844586141195e+01
3.968282611877735899e+00 6.717341150125336924e+01 1.357273294809192565e+00 2.777797828314414907e+00
2.022659466295831621e+01 4.083749552367618207e+01 3.038553230191032295e+00 1.415861626407082063e+01
8.529278448603641039e+01 2.771828609039607372e+01 2.877362718857698690e-02 5.970494914022548016e+01
5.738577101181022755e+01 4.790603359077634593e+01 6.042060789709060437e-02 4.017003970826715431e+01
3.171523393565258697e+00 6.241846176776816435e+01 2.182976231617507423e+00 2.220066375495680866e+00
5.974259418670985866e+01 4.399619214240496490e+01 6.912273425430377760e-02 4.181981593069689751e+01
2.260677409375233182e+01 5.689130671860110766e+01 6.314848197275857444e-01 1.582474186562663121e+01
7.402323291885595324e+01 2.934153364214605730e+01 6.958036686907589918e-02 5.181626304319916443e+01
8.377107268428456166e+01 1.787186519367423898e+01 7.955149290722719757e-02 5.863975087899918748e+01
5.659416581290109605e+01 3.154734962813381927e+01 2.758720607291127447e-01 3.961591606903076723e+01
7.444370090366375337e+01 5.118195296930345961e+01 9.350501670604770277e-03 5.211059063256462309e+01
3.625403313576066466e+01 2.109229922060996998e+01 3.910946202682938022e+00 2.537782319503246242e+01
8.856217948793545247e+01 1.846617292992779324e+00 2.108167981933218027e-01 6.199352564155481105e+01
1.795553648307078864e+00 4.532655771841741910e+01 9.959980473773676124e+00 1.256887553814955094e+00
8.144871267401248360e+01 4.072795714990085081e-02 4.617013551072929878e-01 5.701409887180873426e+01
7.129521916514816837e+01 2.350637938267780669e+01 1.491926077760255542e-01 4.990665341560371360e+01
2.292341030004336488e+01 6.960767900352236381e+01 2.009788341976640469e-01 1.604638721003035329e+01
7.518996910439585690e+01 2.086704588435824803e+01 1.325226000069022747e-01 5.263297837307709415e+01
5.447826758412666948e+01 9.487683116994782839e-01 4.269302011220430515e+00 3.813478730888866863e+01
3.050798346369180081e+01 5.160633169828288658e+01 4.941862506302636682e-01 2.135558842458425843e+01
3.932287885720212373e+00 3.766191331448471402e+01 1.513104298421176708e+01 2.752601520004148483e+00
8.183012130231761105e+00 2.433448725247673394e+01 2.851221707351507817e+01 5.728108491162232419e+00
2.087827365345999908e+01 6.652287530085526157e+01 3.175865840283427777e-01 1.461479155742199865e+01
2.506605732611212289e+01 6.325743761777683716e+00 2.777085662853670200e+01 1.754624012827848389e+01
7.261314699647846282e+01 4.633508457184791496e+01 1.720358699817858480e-02 5.082920289753491971e+01
5.944494679659798209e+01 6.076275665419963445e+01 1.567053852105831230e-02 4.161146275761858249e+01
3.030728943631388361e+01 5.828675612866486944e+01 2.804221737834118322e-01 2.121510260541971604e+01
3.845656329670062945e+01 5.393130286755058478e+01 1.973885998864952640e-01 2.691959430769043848e+01
3.911048292011381022e+01 1.757520787615253610e+01 4.083789599615247567e+00 2.737733804407966431e+01
7.437430771448990185e+01 6.223391939835702402e+01 3.421845858223349340e-03 5.206201540014292561e+01
5.730968385978756885e+01 6.224303645764622672e+01 1.668761214747706279e-02 4.011677870185129535e+01
5.358230715196783933e+01 2.496897407286689585e+01 6.364970680054808927e-01 3.750761500637748469e+01
3.416576489369356295e+01 1.090927409890903022e+01 1.023186562031372482e+01 2.391603542558549123e+01
1.553076729108171250e+01 3.253763097876614552e+01 8.785807493860902539e+00 1.087153710375719839e+01
7.226950943784055426e+01 3.967623463795654715e+01 3.239188882489171806e-02 5.058865660648838514e+01
3.017501491899125199e+01 4.461369177673630304e+01 9.308806067396045991e-01 2.112251044329387639e+01
7.217649304088988060e+01 1.516486977741507935e+01 2.855673116473619877e-01 5.052354512862291358e+01
8.906571925224425001e+01 6.901683359430772668e+01 4.607650448712185816e-04 6.234600347657097075e+01
6.701812355799940235e+01 4.174168014532233428e+01 4.352379148597679964e-02 4.691268649059957596e+01
2.200641143416601775e+00 4.781763190221890625e+01 7.905688050696490166e+00 1.540448800391621242e+00
1.166231986127532849e+01 3.743412620606999752e+01 8.223405595557698788e+00 8.163623902892728879e+00
3.263922407374045065e+01 2.262301803007844470e+01 4.679424796044340695e+00 2.284745685161831474e+01
6.840940553859635997e+01 5.970227085293198854e+01 7.520298008221813768e-03 4.788658387701745056e+01
2.290613938132795901e+00 3.257404592955477085e+01 2.498445942889752658e+01 1.603429756692956953e+00
5.422751843375081648e+01 2.767742601580076922e+01 4.764337767365580678e-01 3.795926290362557154e+01
2.781153280690687524e+01 5.781923781812368190e+01 3.656832578479731755e-01 1.946807296483481053e+01
1.975455740661612936e+01 6.484375022697071778e+00 3.921440218167652603e+01 1.382819018463128913e+01
1.725898076811973780e+01 5.784895896997953457e+01 9.346024721542119940e-01 1.208128653768381611e+01
6.770607738214661708e+01 4.409491921928144365e+01 3.307606547159336330e-02 4.739425416750263054e+01
2.423621565032280145e+01 2.351056247842837976e+01 8.708882622290474274e+00 1.696535095522596137e+01
5.951795835014083735e+01 4.697295981424838374e+01 5.406025086471082097e-02 4.166257084509858544e+01
1.996751419112965564e+01 2.287405410323482613e+01 1.286191668190969040e+01 1.397725993379075859e+01
7.180365134233596791e+01 2.884468284661371484e+01 8.894600849455690239e-02 5.026255593963517754e+01
5.154829575032871958e+01 6.363985999148154349e+01 2.502554664618411931e-02 3.608380702523010086e+01
6.815917649211897356e+01 3.899843655770936834e+01 5.014153968135540151e-02 4.771142354448328149e+01
3.492879174015423871e+01 5.345416859748033289e+01 2.829438609788617609e-01 2.445015421810796497e+01
7.530601656701287538e+01 5.689931728587146154e+01 5.118747143886196241e-03 5.271421159690900993e+01
2.972959132622181500e+01 3.677454361233839109e+01 1.880110966137499950e+00 2.081071392835526979e+01
9.086788631393750038e+00 5.038473950061072770e+01 3.583346925024050833e+00 6.360752041975624493e+00
4.474393871302981296e+01 1.919484785347260569e+01 2.225973084120615120e+00 3.132075709912086836e+01
6.811371346628832590e+00 4.112860076273054233e+01 9.168726574941091556e+00 4.767959942640182192e+00
7.285343351236539888e+01 2.532108169641278650e+01 1.104847599859046792e-01 5.099740345865577495e+01
7.633719732482926190e+01 1.288224159336559360e+01 2.403397123578199512e-01 5.343603812738047765e+01
5.200412976155337219e+01 1.312125534270019145e+01 1.974647494497788980e+00 3.640289083308735485e+01
1.820897768214310375e+01 1.918964296970266403e+01 1.927452165938755968e+01 1.274628437750017262e+01
4.217355952670242658e+01 6.716292552116021852e+01 4.313770172144526516e-02 2.952149166869169505e+01
7.627562549733212904e+01 3.358450118122897976e+01 3.879042310554911555e-02 5.339293784813249033e+01
7.772042936475983765e+01 3.736493154957597795e+01 2.418715373740297145e-02 5.440430055533188636e+01
6.987493485606525212e+01 1.722652678181094643e+01 2.931126534517953242e-01 4.891245439924567506e+01
4.754476097570572080e+01 5.536028823310643077e+01 7.615225630506654297e-02 3.328133268299400527e+01
4.254402070510606393e+01 6.326016907629072250e+01 5.924961962302998514e-02 2.978081449357424404e+01
6.581161868960944616e+01 6.696499222691919329e+01 4.924015159933429683e-03 4.606813308272661089e+01
5.674146876531050054e+01 9.754750476382040958e+00 1.738691034348029962e+00 3.971902813571734470e+01
8.521327167840290429e+01 4.623884495381078352e+01 5.405308207891870546e-03 5.964929017488202589e+01
6.597721071700092033e+00 2.022480672612513075e+00 7.483623384023567837e+01 4.618404750190063801e+00
1.090917238902514974e+01 4.105421320419257114e+01 6.566553726252773338e+00 7.636420672317604463e+00
1.097918051672373174e+01 6.344013851925834757e+01 1.006688851673137597e+00 7.685426361706611864e+00
1.326679027812775580e+01 3.126934975933981420e+01 1.164210710049229291e+01 9.286753194689428170e+00
4.830923992756456897e+01 2.300705082504057586e+01 1.192463344518950086e+00 3.381646794929519473e+01
3.240055165776134061e+01 2.769059437853243466e+01 3.170454757331557349e+00 2.268038616043293842e+01
9.762400443338153266e+00 3.605569074356814241e+01 1.069844854908408927e+01 6.833680310336706754e+00
7.661612896901630165e+01 5.473714233779431027e+01 5.523630178064309684e-03 5.363129027831141116e+01
5.007768247061316202e+01 2.369501455067248852e+00 5.473829362589556879e+00 3.505437772942921271e+01
4.153506960767395384e+01 2.083584303508133573e+01 2.556823665887509645e+00 2.907454872537176627e+01
4.468992004034591403e+00 1.015442001009461137e+01 7.600670111916569738e+01 3.128294402824213893e+00
7.796236082465220818e+01 5.161010505181528174e+01 6.487866956100837509e-03 5.457365257725654573e+01
6.052952926821063073e+01 6.462274977608312554e+01 9.970996176569095482e-03 4.237067048774743938e+01
4.718998568671712945e+01 1.025770391490560662e+01 3.736429014683139815e+00 3.303298998070199133e+01
8.705743388116262338e+01 5.677332582339428058e+01 1.729464079333366700e-03 6.094020371681383352e+01
1.083051411103256179e+01 6.854574578914804306e+01 6.553500570294469307e-01 7.581359877722793073e+00
3.698742367408075182e+01 2.341850912339299740e+01 3.045406366037211932e+00 2.589119657185652557e+01
2.696655117253621370e+01 6.631004531805577074e+01 1.866435397951246578e-01 1.887658582077534675e+01
2.271410351891765877e+00 1.912889867746377703e+01 5.853053008638584487e+01 1.589987246324235937e+00
5.379049188739441689e+01 5.408391512529627931e+01 4.823486353804348759e-02 3.765334432117609254e+01
2.277857889201908392e+01 6.732859390683497480e+00 3.167607451015921782e+01 1.594500522441335733e+01
6.173868366086900039e+00 4.777579680308132737e+01 5.684831662517535023e+00 4.321707856260829317e+00
6.212223720589373954e+01 6.630434188224064940e+01 7.374759664551157855e-03 4.348556604412561200e+01
6.524945841969915250e+01 1.983850597815031591e+01 3.526820264240887459e-01 4.567462089378940249e+01
6.197921373184675531e+01 3.805880091075345462e+01 9.570288266300540359e-02 4.338544961229272445e+01
2.481240377041080336e+01 3.068656776454097823e+01 4.715896913140806390e+00 1.736868263928755951e+01
2.071135682231878405e+01 1.929322084204662602e+01 1.579561192940301773e+01 1.449794977562314813e+01
4.811350275528599241e+01 2.978966266467177704e+01 6.819973330128875633e-01 3.367945192870018900e+01
5.991898882180965558e+01 2.910794057546654301e+01 2.535028468636418841e-01 4.194329217526675535e+01
4.603956594703011973e+01 2.859692177956762293e+01 9.059663478473574116e-01 3.222769616292108452e+01
8.041470831245511874e-01 2.662443619582981924e+01 4.160806212141248039e+01 5.629029581871858312e-01
4.340900861678359490e+01 5.430290559285209895e+01 1.219469490833519354e-01 3.038630603174851430e+01
2.129162873131286560e+01 3.976138189364807118e+00 4.087480882844477037e+01 1.490414011191900556e+01
3.146106709725505368e+01 1.827417077066015594e+01 7.260297378083854447e+00 2.202274696807853616e+01
1.103980503607537855e-01 1.240985961787000136e+01 8.464216893640592332e+01 7.727863525252764987e-02
6.177601086123627283e+01 1.121064478389965924e-01 2.490349430848700418e+00 4.324320760286538956e+01
1.167554795707337156e+01 3.447901023226066286e+01 1.034607196528859063e+01 8.172883569951359561e+00
4.708071870269433745e+00 4.530085359365454423e+01 7.842721454012425042e+00 3.295650309188603355e+00
2.461528573673257014e+01 1.348219565121045171e+01 1.776106635254771504e+01 1.723070001571279874e+01
7.880995002010085670e+01 9.221121384665012854e+00 2.649226783372428673e-01 5.516696501407059827e+01
7.393161413791503378e+01 6.892202780949049590e+00 4.980846928622486569e-01 5.175212989654052365e+01
4.976765338878492173e+01 5.208666333167445117e+01 8.330883564278659947e-02 3.483735737214944095e+01
5.762092744179837922e+01 2.332308869972994358e+01 5.133156153894737894e-01 4.033464920925886332e+01
1.914882884648646666e+01 4.394527878201642324e+01 2.575745529614738238e+00 1.340418019254052595e+01
8.159036155885992514e+01 2.735246875498128460e+01 4.171117264000279157e-02 5.711325309120194049e+01
3.224721053883430244e+01 6.285448498933724437e+01 1.571128596443840397e-01 2.257304737718401100e+01
8.877116078771892660e+01 6.505833150119009645e+01 6.842417228329149802e-04 6.213981255140324578e+01
1.940035499458100787e+01 4.862874413938262563e+01 1.701096364455461307e+00 1.358024849620670516e+01
4.165696960473362509e+01 2.326356108467292927e+01 2.072141107015433192e+00 2.915987872331353614e+01
1.968075665312278844e+00 1.006566222758906015e+01 8.312852970495522698e+01 1.377652965718595190e+00
9.903887225746078826e+00 9.019157502642990210e+00 6.144867138122926065e+01 6.932721058022254468e+00
1.503118092383363447e+01 1.033520685984721865e+01 4.267971676423093896e+01 1.052182664668354306e+01
6.135788071124363086e+01 2.735040320502722366e+01 2.598266887350124121e-01 4.295051649787053805e+01
7.946134038275923217e+01 6.605694496766126633e+01 1.494886630119866399e-03 5.562293826793145968e+01
1.057450222695260322e+01 1.961941476784359750e+01 3.280695065579964620e+01 7.402151558866822079e+00
5.574976883679601514e+01 1.952935409100360431e+01 8.364532559328016204e-01 3.902483818575721131e+01
3.239465905991624339e+01 4.623454674424725397e+01 6.655262448872218961e-01 2.267626134194136966e+01
9.187643406319676131e+00 4.428450998935102234e+01 5.850488314021313307e+00 6.431350384423772937e+00
4.137195099326876147e+01 2.057183005530399456e+00 1.117365533882488471e+01 2.896036569528813231e+01
4.348140286748335193e+00 5.985325826241689384e+01 2.446793096943706391e+00 3.043698200723834457e+00
4.738853334150041974e+01 3.389687851587309453e+00 6.290088990762787269e+00 3.317197333905028955e+01
2.194746828722475129e+01 2.439326355339783348e+01 9.790912596640744425e+00 1.536322780105732555e+01
2.189223682840761853e+01 6.035576971641837218e+01 4.978897686857332583e-01 1.532456577988533120e+01
5.042893862409199102e+01 3.676097883379321729e+01 3.038419264380136098e-01 3.530025703686439442e+01
7.361088386516634330e+01 3.365707170938129877e+01 4.916044931722463734e-02 5.152761870561644031e+01
7.002183747365698707e+01 5.410546879043282331e+01 1.079101984482020923e-02 4.901528623155989095e+01
2.604987404592806399e+01 4.241881229210996196e+01 1.610167790584441816e+00 1.823491183214964195e+01
7.028953652281852094e+00 3.221769793688147132e+01 1.778735368680745665e+01 4.920267556597296199e+00
3.675772932628454726e+01 1.829404340577708865e+01 4.690375700206701914e+00 2.573041052839918308e+01
3.053509098289190149e+01 6.924218698838271280e+01 1.039000274987965794e-01 2.137456368802433104e+01
2.658503648187591395e+01 9.382170558336964561e+00 2.037469343496844232e+01 1.860952553731313941e+01
7.181331788086619383e+01 3.202919800299655151e+01 6.696282585762515505e-02 5.026932251660633000e+01
7.077899385734548332e+01 5.942547041444942124e+01 6.188571224346564245e-03 4.954529570014183548e+01
3.215150771109925643e+01 5.970707964275474922e+01 2.094692050634149871e-01 2.250605539776947950e+01
1.596097742923958762e+01 2.886965438954225860e+01 1.125884926140705034e+01 1.117268420046771027e+01
2.836067253959768308e+01 4.046391755063512363e+01 1.552843220488847820e+00 1.985247077771837709e+01
7.929316574462581002e+01 3.363916522606158566e+01 2.928278366754498430e-02 5.550521602123806275e+01
5.870720360367172219e+01 3.362567190924257687e+01 1.902749544136209392e-01 4.109504252257020340e+01
6.426460425638778418e+01 2.786306979806960982e+01 1.914730976160844145e-01 4.498522297947144466e+01
8.124572436062152292e+01 6.450477230797390860e+01 1.459740063701285302e-03 5.687200705243505894e+01
6.811427739501399969e+01 8.301005758024848191e+00 7.353158833817146078e-01 4.767999417650979410e+01
4.406537606503046334e+01 2.398673263616003126e+01 1.586290096988725029e+00 3.084576324552132220e+01
3.462579166164098865e+01 5.678359922346300159e+00 1.444682558831719987e+01 2.423805416314868921e+01
5.173179013160923034e+01 2.112755137817262607e+01 1.037420251809427318e+00 3.621225309212645982e+01
5.804825651740430459e+01 5.369068985405185401e+01 3.381438569184565257e-02 4.063377956218300824e+01
5.236265845138388642e+01 6.925964670883958263e+01 1.392938296530486092e-02 3.665386091596872120e+01
7.249420756183022263e+01 5.256564346041125990e-01 9.663512357846143486e-01 5.074594529328115300e+01
5.016957013648401187e+01 5.862537666754239751e+01 4.468192745347696060e-02 3.511869909553880831e+01
1.365586225678583077e+01 4.807099936897965620e+01 2.932340640445665336e+00 9.559103579750081181e+00
6.318268645770572789e+01 6.070532272684778796e+00 1.358063536398070204e+00 4.422788052039400952e+01
7.098657243064562294e+01 6.980617038249462780e+01 2.338530365926314979e-03 4.969060070145193464e+01
6.749961088422520561e+01 1.263382256148396188e+01 5.369616110147660271e-01 4.724972761895764251e+01
8.425364454684817872e+01 5.899572206435740185e+01 1.831595641912655940e-03 5.897755118279371800e+01
6.876361197082809440e+01 5.082148804597777314e+01 1.633928103236254731e-02 4.813452837957966324e+01
8.187823803102577358e+01 4.697668833866676152e+01 6.886946110472170167e-03 5.731476662171803582e+01
1.824226301675494710e+01 1.828816068072527390e+00 5.386555166778397563e+01 1.276958411172846297e+01
1.462851227099613016e+00 3.855131452763465205e+01 1.722098926479487346e+01 1.023995858969729111e+00
3.890850221001738873e+01 4.642069103427152044e+01 3.665595908181851215e-01 2.723595154701217069e+01
3.197362693046548188e+01 9.995395044464694401e-01 2.405150068457363588e+01 2.238153885132583554e+01
6.712008659263155153e+01 6.169387515025879765e+01 7.065987623067269789e-03 4.698406061484208607e+01
1.611026497212270669e+01 4.173443644268893848e+01 4.009821143964792611e+00 1.127718548048589398e+01
3.442441988535231445e+01 3.708997304451677479e+01 1.217148038371603347e+00 2.409709391974661941e+01
4.811813696251780570e+00 2.443547978964384981e+01 3.612309230748499544e+01 3.368269587376246044e+00
1.581719194854871802e+01 5.243872509448215169e+01 1.684648933640797708e+00 1.107203436398410190e+01
4.762117644593454457e+01 4.361137864550297394e+01 2.144985807206514217e-01 3.333482351215418049e+01
2.032841420970236612e+01 5.639856065234904037e+01 8.069146518807662760e-01 1.422988994679165486e+01
3.239175838099647109e+01 3.830436403685362023e+01 1.311504819184446724e+00 2.267423086669752763e+01
2.418705509405140397e+00 1.443747747527858172e+00 5.545198143503077404e+01 1.693093856583598233e+00
2.742673064502930558e+01 6.351407126997759178e+01 2.293279276619003826e-01 1.919871145152051284e+01
6.892291436657998815e+01 2.550906209812402281e+01 1.548836690279387085e-01 4.824604005660599171e+01
3.454985765168230216e+01 1.191996412488828261e+00 1.977828928580677470e+01 2.418490035617761080e+01
7.990726051815312303e+01 1.295850882155385975e+01 1.735553023132474504e-01 5.593508236270718470e+01
5.262966641880818486e+01 6.097659352560751955e+01 2.882703632281036557e-02 3.684076649316572372e+01
7.517742785701005914e+01 6.775774737376755752e+01 1.908403276759204886e-03 5.262419949990703572e+01
8.017319027804436615e+00 6.034087699564150142e+01 1.704306018246452892e+00 5.612123319463105275e+00
2.817962417659193619e+01 5.011698906575696100e+01 6.917411045525402313e-01 1.972573692361435249e+01
8.097589224768911720e+01 9.980838208748650686e+00 2.045026309889728666e-01 5.668312457338237920e+01
5.373188297239777000e+01 1.161870252616223631e+01 1.928183611526915309e+00 3.761231808067843474e+01
6.939801745105036446e+01 2.105298525838132662e+01 2.192706658830002597e-01 4.857861221573525512e+01
3.794730870385290444e+01 3.533178032653299994e+01 1.038252924606516192e+00 2.656311609269703311e+01
7.863462366995712216e+01 6.520104467732865672e+00 3.397108680965773009e-01 5.504423656896998551e+01
2.887290809362681188e+01 6.016689993253949353e+01 2.704254865438939781e-01 2.021103566553876618e+01
2.770199635592716447e+01 1.908119041998035215e+01 9.246311923427402490e+00 1.939139744914901442e+01
3.505308924321057162e+01 4.850709554454706307e+01 4.313465096156221534e-01 2.453716247024739872e+01
2.440813965663641483e+01 1.915476206658471270e+01 1.195352005118214933e+01 1.708569775964548754e+01
7.604478896378290642e+01 3.450888160451261122e+00 5.546933902448413223e-01 5.323135227464803165e+01
4.441232786098571239e+01 9.295999104289597526e+00 5.071621386290693145e+00 3.108862950268999725e+01
5.244797420042358027e+01 3.123967063324183613e+01 4.101182504377219873e-01 3.671358194029650690e+01
6.836660394338454694e+01 6.943519571797959600e+01 3.091529459600996562e-03 4.785662276036917717e+01
2.334356274675230480e+01 1.045796611163049583e+01 2.400586151041299132e+01 1.634049392272661194e+01
4.969539793375779624e+01 7.644689690400680249e+00 3.735551215004109693e+00 3.478677855363045524e+01
8.380580104149750298e+01 3.875131326928519115e+01 1.218120504168808405e-02 5.866406072904824498e+01
8.944966198278640945e+01 3.235072451550689721e+01 1.292863309734932839e-02 6.261476338795048235e+01
5.196529462891432871e+01 1.591204556915879031e+01 1.573248985639313480e+00 3.637570624024002797e+01
6.215673714439238040e+01 5.354153700831360396e+01 2.348619255452039090e-02 4.350971600107466486e+01
6.154472517031670975e+00 5.787414912775088283e+01 2.470446349253025975e+00 4.308130761922169150e+00
1.031283570546557904e+01 2.248836198147692045e+01 2.764051364843636094e+01 7.218984993825904972e+00
6.411997142626476887e+01 2.793111669250538664e+00 1.642578829298844356e+00 4.488397999838533536e+01
8.816303583534171651e+01 9.553335450187057987e+00 1.114820723010306047e-01 6.171412508473919445e+01
5.559146203407281206e+01 6.030708575612069922e+01 2.331244746295256173e-02 3.891402342385096347e+01
9.300958533801427564e+00 1.632394848521481379e+01 4.386540108352922829e+01 6.510670973660999117e+00
1.750194935322209844e+01 2.266048062240598426e+01 1.585155976321209614e+01 1.225136454725546820e+01
2.721608688778258056e+01 1.510696442355809310e+01 1.293876803042402912e+01 1.905126082144780497e+01
8.450361899055751280e+01 6.612927484326525018e+01 9.252320617422800245e-04 5.915253329339025612e+01
7.726184724020953354e+01 6.261306753350561394e+01 2.523467851763661497e-03 5.408329306814667348e+01
8.184330436118065677e+01 6.100720406044826127e+00 2.650504055254706559e-01 5.729031305282645548e+01
7.581962879794556898e+01 3.231918332598160415e-01 7.369328286818712659e-01 5.307374015856189686e+01
8.389865099311732877e+01 6.865525869420677907e+01 7.748867313980119459e-04 5.872905569518212587e+01
7.227278573013785490e+01 4.872929407787548683e+01 1.428751391077250424e-02 5.059095001109649559e+01
2.356511889988737707e+01 6.252690052372147989e+01 3.543521822235249918e-01 1.649558322992116288e+01
5.317984904660978174e+00 3.451380390772556694e+01 1.716452797570688560e+01 3.722589433262684544e+00
1.703972883748776823e+01 3.722373797874367085e+01 5.346874134195226169e+00 1.192781018624143741e+01
